id,title,published_at,source_name,source_type,url,full_text,author,section,language,retrieved_at,data_source
0384db581205a5874152688f3c4fb81c,John Deere to Acquire Construction Technology Firm Tenna - For Construction Pros,2025-12-22T15:11:22Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPN3dvbGxvNVVUM1BnR04tYjFEVGNHUjZvaS04Zi12cGNacnQ5SEJOdE0wMUk5SVota1NRVWpzTkxDcU5hY2F4eWRpUHNKbGQxVEhjdk93eHBndTVqMUQzMTIwVFhYQXRORlhUdWJlcGRlNWxRX1pkYWZfdnBTYU1iOVllUkVoN2pUeHp5QWxuVnpoUkpHTnVZZjFHNFl3SkdBV2JhLTMxV0h1MTZGY0JkYkFlcTBNZzNhQ0NyMlpIR1hLVE95ZnJ6MHZSbEl5SldiV0Fhb01OV3czVmJWSVFLdGZHVjAwVjd0SE9qaHNR?oc=5,John Deere to Acquire Construction Technology Firm Tenna&nbsp;&nbsp;For Construction Pros,,,en,2025-12-25T18:32:27.271990Z,news
3d31787af320877792723fc392e792a7,Army Engineer Research and Development Center completes construction experiment at Fort McCoy - army.mil,2025-12-23T04:06:22Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMizgFBVV95cUxQTC1KQjBWQ21UMHlzVVdGUElQeEttRXJBNEl5d1NWaS00RExqRl9BRlVrMDRXWklDUWdLNGN0NHVKdDVtZmNpbWJxLXpsMlRtWXdFQWZJQ1VrdXpWTjVyV1IwVDZuMXZhYm5md0t2clFrb3VqeUFqRTdJc2hWMzlBaG5VVnhpcmJybUxMQm4xZW03QWQzUTh0UzdlOG9ZZGpGcS1td2R6NUR4YUU0V2xWa3EwbG5haVJ3LTV4MXBlQ0xFYnBXV0lzVExKTkhQUdIBzgFBVV95cUxQTC1KQjBWQ21UMHlzVVdGUElQeEttRXJBNEl5d1NWaS00RExqRl9BRlVrMDRXWklDUWdLNGN0NHVKdDVtZmNpbWJxLXpsMlRtWXdFQWZJQ1VrdXpWTjVyV1IwVDZuMXZhYm5md0t2clFrb3VqeUFqRTdJc2hWMzlBaG5VVnhpcmJybUxMQm4xZW03QWQzUTh0UzdlOG9ZZGpGcS1td2R6NUR4YUU0V2xWa3EwbG5haVJ3LTV4MXBlQ0xFYnBXV0lzVExKTkhQUQ?oc=5,Army Engineer Research and Development Center completes construction experiment at Fort McCoy&nbsp;&nbsp;army.mil,,,en,2025-12-25T18:32:27.272104Z,news
c7c0f99df436b003720481eb1672294f,The top construction technology news of 2025 - Construction Dive,2025-12-17T19:20:15Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMilAFBVV95cUxPOHJza0x4S0xLZGpWeXdnaGxMUHZUbEcwV1U4b25ORG54VmhoLVp6T3NRdE5xU1MtRXIzdDRRVFJLRTN6UER4aUtTSm5kaWQtR2YtM3JWUF8zSDlsVWZXWktMbU16MDI4d1lHU2VJSkZON2UxUWFpUm5qaUNtYUxhNm1pNk9oNnVRUnpsRGpPdVk3aGx0?oc=5,The top construction technology news of 2025&nbsp;&nbsp;Construction Dive,,,en,2025-12-25T18:32:27.272200Z,news
dc7421a66cae972cb95025c54381b58f,What’s Next for Construction Technology in 2026 - Forvis Mazars US,2025-12-11T08:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMilAFBVV95cUxNN054bDdId0JpNERoR3EyMklGV2RxTExxRU92S3huaHJxUEJKTDBydVk0Nkozb0NuTTQ4eU45T0RoeGd2cVl4bGthQnVaWVFfamdjaE5HanhFb0pvZW94RElkOWF0YnRIekpfLVdRaVgydHZISXFxRXd0ZTZXdjdwTHJPMUFXSlkxWFp0SnJWbE01QjBF?oc=5,What’s Next for Construction Technology in 2026&nbsp;&nbsp;Forvis Mazars US,,,en,2025-12-25T18:32:27.272299Z,news
5e006a961622747e7e82b6a156c1b2ba,John Deere acquires construction tech firm Tenna - Equipment Finance News,2025-12-22T23:09:28Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiogFBVV95cUxPOVNPR1N3OGZSWFF4N1NVdjVfSTRreUFpSFBuc1VJejFhRHpvNnN1aFdUWEJjcmZOdk12aGdtNzF5NTFhSHN1SFdOUEFVM2VtY2J4TWNwSUxuNWthT0h4UGt2SDg5cEZvRzNsbmoxNnp0amhtS0NJaGNfN2E0RG9Va0syMmVPaXJrSm1yd1B2M0ZBWXI4MFZSUXlpZ3lLV1ZGdnc?oc=5,John Deere acquires construction tech firm Tenna&nbsp;&nbsp;Equipment Finance News,,,en,2025-12-25T18:32:27.272406Z,news
7a045adbd7fbe35cc37931c344ee8ab0,Bowen School of Construction Career Fair - Purdue Polytechnic,2025-12-18T16:41:08Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMigAFBVV95cUxOaW4yVVVrVEk1R2tiRTBIOFpOTkp2QmpReG1RSHVTVUlqRjBLcWNDaUVEcDZCdWh5alZuVUFWNUowWk5FR2JhcndwSUh1V3RNb2IxZ0YyYWdWNTlocVN6eEI4TEFEUlJLNDNoemhDVWczYTMxc2NsWUNiTkFUd25QQg?oc=5,Bowen School of Construction Career Fair&nbsp;&nbsp;Purdue Polytechnic,,,en,2025-12-25T18:32:27.272495Z,news
cdcceb24a17f6783f9485c593e446ea4,The Minneapolis Startup Using Technology to Reinvent Custom Construction - PR Newswire,2025-12-22T16:23:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMixwFBVV95cUxOQmpHR3I0cG1FRlZrTlNJbmF4OWtoMDJnWXRXb0tUQzV4Ny1Xb0FJN0pPSXROel9XM3luZUdqbzFXVEFJeGx0NjZSejlYVnp3MHl1dVBTSzctLURPVlZTOWMzQ21UZXFmYWoxdFBOOUw4ejd5SlR5d1dyNEdMQndTVExUdkxTckNXcTh0TXFQTUR2Y1hTZXpjM1haZk1rN25KcXBpUHdTeEE0dzF2MUVJNkxBTjlxVVFpWUJSdFh6al9icjE0ZTI4?oc=5,The Minneapolis Startup Using Technology to Reinvent Custom Construction&nbsp;&nbsp;PR Newswire,,,en,2025-12-25T18:32:27.272583Z,news
efb850e51e9c778ad7449a2996bd6e9e,UMaine innovation accelerates nuclear construction for Kairos Power - The University of Maine,2025-12-23T20:04:20Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMirAFBVV95cUxNMGFWZWtabDJBSE4tOHdtRDJqZ1A2NUlSU3IxVi1oamZsaVhCakZrSDV3N285Q1pxa3Q5REZmTWpEaTRBMDE1UzkzWlI2eE9iYUEtRmd6NEhjMUR1SUVYTFAyQ0dBY2Q3bHVaR3pDTkRtbkxpRkZJSDBOV0U0ZEVlTURiQTFfQWVzeVNuNXY0cG1udHlnWUxGMnFTa0htSlJXME53TVVLNEUtZ3hz?oc=5,UMaine innovation accelerates nuclear construction for Kairos Power&nbsp;&nbsp;The University of Maine,,,en,2025-12-25T18:32:27.272671Z,news
81a0d4f17d56c7425bfc943191ac32fc,John Deere agrees to buy US construction tech firm Tenna - World Construction Network,2025-12-23T08:57:34Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMic0FVX3lxTFB5OXRfYkJGeFRZVmZoQjRPc1p5LUhXemkxMGllWm5Xbzh3Y1V3ZXJSaG1STnU0cTk2bzRoMGZjQWhYWEtqbWs1ckkzakwyV3ZCMWRoQlJ2SGxnREdIWHJETUdGZG5EcUNSS1FJOHEzeXNHb2c?oc=5,John Deere agrees to buy US construction tech firm Tenna&nbsp;&nbsp;World Construction Network,,,en,2025-12-25T18:32:27.272758Z,news
e071a0ebb1c73cf054d65c393437ac94,How technology is driving global road construction forwards - Construction Briefing,2025-12-23T10:39:21Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNbWh5U3pMaS1NOUwxTzFXOFJnZ3ZOcmNKOTZ0cXpUMmZST1VkbEx6YWlfR01yeHhMX0ZkMFhvLVdXUmdpRGFLbXE1dVU2Q3BWZ1c2dGRtNjA4aGFaZkpNdWZ2TEd1RWY4NGRSVEVYNW5lT0V6X3h1LXZCMTdSeDhna1I1RkRzZ2F5akZIYVdma1RuRkxpNnlPb0tWcG9qWERueGFzY3NScnJKbzBEOEJmUUV6bjQxTWMt?oc=5,How technology is driving global road construction forwards&nbsp;&nbsp;Construction Briefing,,,en,2025-12-25T18:32:27.272843Z,news
872ff18ef0d1451cbf301de90690641a,Oftedal Construction Establishes Construction Staking Scholarship at Casper College - Construction Owners Club,2025-12-21T06:21:46Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMioAFBVV95cUxOQ0VBM3hqNVZ0aXJsLWxHUm1mMnNub2ZLbllRbFZCVUtOUUpzWEJLOERSclowcURKN05jREE4ZXVkenplN0F4QzVMemlwYUMwMUkzQS1uejcwRXhfSzhhX3NRX3BVUXRNbWJTMW8xZDhDLU5leWotc1VlVENUOU1acmNyTU5STXMtRmRXaEY4bm93Rjd6OVVDSnBFbEJiZkJx?oc=5,Oftedal Construction Establishes Construction Staking Scholarship at Casper College&nbsp;&nbsp;Construction Owners Club,,,en,2025-12-25T18:32:27.272928Z,news
9428161f362823e776a1f9409fbee78d,An unfinished Pompeian construction site reveals ancient Roman building technology - Nature,2025-12-09T08:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiX0FVX3lxTE0wT3QzMnhLOXFQYTJhVWt1ZWxrUGZLY3ZkRks3U0RaVEkxN2psX0Y0dGhlMDNBb2xvN24xRTFsN3FGMnRsVGxKMVBIbVU5clJmTGhLQndtdjQ5YklhVWJJ?oc=5,An unfinished Pompeian construction site reveals ancient Roman building technology&nbsp;&nbsp;Nature,,,en,2025-12-25T18:32:27.273014Z,news
d2fe522b7c7daae60ebde9acf036cf42,News Releases | How Field Technology Is Transforming Construction Jobsites: ABC Unveils 5th Annual Tech Report - ABC.org,2025-10-06T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPMDJSbko5eUFxN2dFaVZjMWtYMjVPQ19hX3M5MTVILW5KalhXZ19UQ0ZHd3Z5NTZtV3QzX2QtYzJJZzBISm9WN3p6dFdNMXc4YlliOGNWZjhWb2tqVC1YZnQ1a1VNUThPb0xrUjhBRlk2QjJIVVFKQzBhdGR0Zll5dkR5elRabXpzTVNXV2lQal9XM2tQdVJ3bWtHeVYtLW10d19PS3ctdElYOTBvLU5DQ3luS1ZjaE1CZmlkdEo2cEpJQTY5T3VhbDZXOHNDWEN5Sndlag?oc=5,News Releases | How Field Technology Is Transforming Construction Jobsites: ABC Unveils 5th Annual Tech Report&nbsp;&nbsp;ABC.org,,,en,2025-12-25T18:32:27.273101Z,news
7422b8042a0b1e35665a4d2f47634e7c,Pompeii Offers Insights Into Ancient Roman Building Technology - The Good Men Project,2025-12-23T04:33:45Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPcTFSRlBobUlsMWptQndGMUZpeUN2alRPR21TM19PTDFJekE4T1E5Um1ERzBFdzVMVUhCdFNDTjJ2Sk1xSEVlVGFnUHlHSEpjUVJ0UHhzM3pjTUVHcW9LTTc4bGpfLVpJYjgxdS14a2ktMWdkREJUWVR1UWVBRFl4NlprdE1mS2pmUGJWdWNpcmpwSS0wZEp6ZDFNbUJXZVlMd2cxMEZ0TG10bkU?oc=5,Pompeii Offers Insights Into Ancient Roman Building Technology&nbsp;&nbsp;The Good Men Project,,,en,2025-12-25T18:32:27.273183Z,news
986e29eee91b6b9429fdbd727e8b427a,Fleet management firm Motive Technologies reveals revenue growth in US IPO paperwork - Reuters,2025-12-24T00:05:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMihgFBVV95cUxQNzRiMlh1Y0FTYnhfZjhsV0dHSUZXdTJnTERiTlVPMjZFbVBjUlVDNWdqT2F1Mkg4djVLV2ZCY25WakVYUWY2U2ktd19tdURnOW1DekU3dFpTeDdndXpfNVdlaklrd0syRUYwNUlnSS1oNzhSa2JOMHpYODZnbmhpSFFVbWl6QQ?oc=5,Fleet management firm Motive Technologies reveals revenue growth in US IPO paperwork&nbsp;&nbsp;Reuters,,,en,2025-12-25T18:32:27.273271Z,news
4493daf2d3fd3168ad6faa8250b8b223,"2026 Construction Industry Outlook: Flat Spending, Rising Costs and a Shift Toward Smarter, Longer-Lasting Infrastructure - For Construction Pros",2025-12-23T10:03:54Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiiwJBVV95cUxPSkczNkFBRG9UUVZZTHlsTVdGbmRBWjdkUG4xOE16RTJSSG5EOVIzbDNvRU1FOTJLeFdheFlYdjRZejZuUVRqal81ZFN5U0tJM2FYdW9iYzFVQmRwTENkb1h4Y0plYmdpbnkxcmZuc1liYlJMRVdNREdSakdvMW5TeGVTTGpuaEtlWFNTMFVPemNGbzJXZFNHc1pCOF83T2dpRDNvVDhQakhHREVKYTN1T2NlNlNiSUxPOFN3SDExU2xMd05LVmE1a2ctX21abHpPMHNFRlZvYnhhVUlfcXRrRk5jSDNYSUZOWEZjQVBWRU9qUE55UFlfRTlNbEh0RUx1YVhNWGlhOGZCYW8?oc=5,"2026 Construction Industry Outlook: Flat Spending, Rising Costs and a Shift Toward Smarter, Longer-Lasting Infrastructure&nbsp;&nbsp;For Construction Pros",,,en,2025-12-25T18:32:27.273355Z,news
a1d4e347e8b1336aa85b94180bb6d048,Construction Management Technology - Purdue Polytechnic,2025-10-29T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMigAFBVV95cUxPTG9ielNnWE9PU0hGQjd6R29heU9hR3pUT1lNS2hxS3hpX2dvbl84RVBKeVAtU1RHc2dGSWJyaUF5Mk4zQlc4WklmcUlYQ2JSVEVGd3ZmSmpWakxIdVdZMkpwTTU4c1JXZ2JDdWdBZmRXZzFiaDZrQ2pyWWtnTk1YVQ?oc=5,Construction Management Technology&nbsp;&nbsp;Purdue Polytechnic,,,en,2025-12-25T18:32:27.273442Z,news
e74eee4650ad34c4f5d1730f65624f13,"Southwest Florida Builders Use AI, Robotics to Modernize Construction - Construction Owners Club",2025-12-21T19:12:37Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMimwFBVV95cUxPQTlaOWhCaXRFM1JyNElkVkRYSE9lZmNsQmJscjhQTDZPRDhvMGk1Tm92aFF4dGQ2Tkx3dzBpbVRQSUtUSEpXRDJfYVBFVGhGNU4xakFHRUJDY1ZQYk5QVlRhNXpSM0VtOVBXaG1xSWtqNGxlN1lPc3BKVWZLNGVhcXNzSEFBbk12Yk9pQ0pidTFnM2FZNEVjQVBoOA?oc=5,"Southwest Florida Builders Use AI, Robotics to Modernize Construction&nbsp;&nbsp;Construction Owners Club",,,en,2025-12-25T18:32:27.273530Z,news
6ace136c33338f31d48f0e153a43eb40,Engcon and Komatsu partner on tiltrotator technology - Construction Briefing,2025-12-24T07:03:57Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdW9rMjBvSm0xUnNQRHBUa0tMN0loNUtfdGhSVW82OUJGRmFqcW5tTmxsaHEwVHlSQ2RNQk1kRnZUdDFDYmJuQUF2aEFleUFtaDl1NkRlaVJhZkFfdzVhcmp0NTQ2NHlhdVR5d2Zwc0tSczFMSEhxUi03S0g0UjNUX1JvZGVhYnJ6NVNaa3I5aHc5enVXaElvMnNBM3U3a19DYVVvbHBCekxHelBxZWQ4?oc=5,Engcon and Komatsu partner on tiltrotator technology&nbsp;&nbsp;Construction Briefing,,,en,2025-12-25T18:32:27.273612Z,news
fda6af4dde8daacc5190add8e3514d38,Bowen School of Construction - Purdue Polytechnic,2025-07-30T03:26:21Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBZa2xwdGpBNV9iTDE5RXlPVTJFTWFUamY5RklZbGZaSlRvaUdCSXI4RTJDT1l5NVA5UGs5eFlXNXV2RkVmRWRhU05OMlV3cmdEekRSdldqVDNpZjF5?oc=5,Bowen School of Construction&nbsp;&nbsp;Purdue Polytechnic,,,en,2025-12-25T18:32:27.273693Z,news
3871b891542df55f19ea7dd39556b345,Concrete connections: an interactive lesson in construction technology - Albany City School District,2025-10-30T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMicEFVX3lxTE5WLTVrNDR4OEtCTHlVbF94aHJ2aHY1MXpfYXgwUGxVYXRVSFhIRWtEZ0w5X05aY2lweDQ1ZWQzNTJDQXl5RHg2c2dxb1o3VXNRWGdSMk9fQUJwTk1GSnpXc3ZLUUc4QXJNU3FFdEZJOEs?oc=5,Concrete connections: an interactive lesson in construction technology&nbsp;&nbsp;Albany City School District,,,en,2025-12-25T18:32:27.273776Z,news
a77af2a41191e62af52d9a394113e97d,Digital Construction Technology: Transforming Infrastructure Development - AEM | Association of Equipment Manufacturers,2025-05-29T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMinAFBVV95cUxNWXJaSFlkdTZIamNhczhBdzJFd2hrbVJDMGZYTXdsTG1yeVdlWVRqZ0tJZF9yZE1kXzJCejB1QXJYNzNzMXo3T3NYVWwzeDl0ZzVlUXRTR3VkMUQxTVVUWjRGczRicjZHNHJCUy1OOHdZZjhXdFlLQl8wU2RMVUhMbDRNZ213MXFpNzUzQzQzX2lTWS1IelJPMU5hcWo?oc=5,Digital Construction Technology: Transforming Infrastructure Development&nbsp;&nbsp;AEM | Association of Equipment Manufacturers,,,en,2025-12-25T18:32:27.273858Z,news
e889ebfd3c73e8577cbd9276185adcfa,"Japan Green Technology in Construction Market (2025-2032): Size, Trends, Growth Drivers & Forecast - openPR.com",2025-12-24T02:22:30Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMilgFBVV95cUxPbEg5REVvS1hLX3dGamJUQTFQTzZFSWxZS2FMbXdyQ1Z3VHd3aUs0NmhCMTVmcHFKc2kzaDBhNUxpRzZZNjFJWUdzTVpQZHZJak9ZUEZGb0p4MHdxcHRSdFJJNGsyN2FMdTVkNWZNQnN2YlAxdGZIX3FHVHJnbjNpZjdWeDV3U2Y5TDhLNmtxVE5yZEdYY2c?oc=5,"Japan Green Technology in Construction Market (2025-2032): Size, Trends, Growth Drivers & Forecast&nbsp;&nbsp;openPR.com",,,en,2025-12-25T18:32:27.273941Z,news
1cd4c04c4155c2da760ee404823733ee,John Deere Enters Agreement to Acquire Tenna - Construction Equipment Guide,2025-12-22T14:36:54Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMimAFBVV95cUxQU05XZUk0SlNaS2hkUklSQWM0enlCS1JTLXB1cHNwZ3BoQm5oQTlKT0IxQmhFcUxGNVZEbU1QTkh3NzFFY29CdjNIc0QzUnRMQ1B5dzdZUzlkWUZiVG9tdnVMQ3lBNTF2SEtUSFFHNlkyMFFsdEtHRmJkcG9WZlJKNzV1N2xWX0F6UnlETjR4OEpxcjctY2hWcQ?oc=5,John Deere Enters Agreement to Acquire Tenna&nbsp;&nbsp;Construction Equipment Guide,,,en,2025-12-25T18:32:27.274023Z,news
d24e16f38226376a3f6b9ea75e3e2e52,Construction Technology for Moon and Mars Exploration - NASA (.gov),2025-05-13T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPaTNuMXhOTE15NlNhNV8xeTZ1UVBNZXNQNGcwOS1TbmZtUDJRSmJYY0tvTy11RFowWFliTGhhMFVqS2ZMbnpZWDhIaW5VeW9hY1BZZzNHcDd6RGl5WXl4cC1KdHBOY2UxbHBLUjg3ZzhMWnZCWEM3SkNXMXFnV1J4YndTUE53TWttbEs5SWRoMm02RFZLZ3dRZ3ZGVnB6Tjg5QWNQMFR0OFVHZw?oc=5,Construction Technology for Moon and Mars Exploration&nbsp;&nbsp;NASA (.gov),,,en,2025-12-25T18:32:27.274103Z,news
569f1858fc6d31cf9f9fa2970740fbf0,What 2025 Taught Us About The Future Of Construction Tech - Forbes,2025-12-23T16:21:14Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZUctQkRSb1Q4bF9MTENic3pYNXRwRW1OQ3MzeXMzOUoxVTJtMzhtY19Ta0pNS19VVEZfbFduSnRyTVk5MGRBRVk4aGVzazFkbklGSEFjQ295bXpGZnN4cG9KV3lLMFFxTFB3R3dha3V6ZjdLdlJrdjVfMlRDdFRROFdxdGkyYmxKekptSXJXU0lfYnFURmNOV2M3TlVZazhNUEtjWEVvWVJBb2VVd0tFWlYtQ2EzTnE5bzIwTQ?oc=5,What 2025 Taught Us About The Future Of Construction Tech&nbsp;&nbsp;Forbes,,,en,2025-12-25T18:32:27.274187Z,news
fb282b7c6c5a09786188de549c90db3e,Construction Technology – Carpentry students take their skills to next level with Bachelor of Applied Science in Business at Montana Technological University - Montana Tech,2025-05-10T21:12:54Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMimwJBVV95cUxNWEkzUVoxZmNQY1huMGlZdXRsUW5IU2xocVlkZkJRVHBWT3ZIaVFoeHZFMTRTR1ZMUkwyLU9BUVVLUHhHNThQY2V5QjgzLXpRSzNjQ1Atd0ducExqNFNVUTltbGpxd3N4SU9LQkZWY0VIb0gzb3hWN0lORGx1Y2FKTDZVYlpYc3ZUNUhyMzFBTjIwZHdYZHNqRkNreVRsYmNJeUZYdHRRbHEzX3pTY1JBdUhxTWwwZGU5NjlEa0lwbm8zel90NGpfSVZ1Y1J2anE5N2JWOERhVXVXdmxyRm9YVlRXUk82MjV4eTVLcktaRnYxRTJ1emQ4djZPbWgySVJESkUzUndXLWx3OW5KMTllTXo4dmhPQWJvVWhB?oc=5,Construction Technology – Carpentry students take their skills to next level with Bachelor of Applied Science in Business at Montana Technological University&nbsp;&nbsp;Montana Tech,,,en,2025-12-25T18:32:27.274278Z,news
cf0cfdc46c69947ced165b121ea756ad,Nemetschek Group and WakeCap Technologies Announce Collaboration to Advance Construction Technology Innovation Across the GCC - Nemetschek,2025-10-09T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMie0FVX3lxTE9EazY2d3RMTmRRekNIc0xKQlI4aGd3dmdmVjhzVmRvbXJRd2NPdTF0eHZxcnpidFFYVEc0UVBuMWdHU2pDdm8yQWI1bVdwOWJzZXVUc21seTM4RzhsX0VyUWFnVW9MeE9YY1ZNTzB1OTgzQl9vekFmT19Law?oc=5,Nemetschek Group and WakeCap Technologies Announce Collaboration to Advance Construction Technology Innovation Across the GCC&nbsp;&nbsp;Nemetschek,,,en,2025-12-25T18:32:27.274366Z,news
860aeebe92ab0107442893ee4b113883,New construction technology releases: July 2025 - Construction Dive,2025-07-09T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMimAFBVV95cUxOWVp5N2pzZWdicTNBOUNxd2o2WDFGWmpJRmtXXzJVT2ljU3gxdFB1R09jTngxT0psQmNxR2gxWXZrVlRDOTRCQ0NNSDBWRWxQckd1a0ZIYlN1ZFJiRnAyYlduajFXdVY5RS1vTkFHN19vdXBBYkNWcHVzdnh2STVIZWtFcE9DX2FfdHdOSkN3b184dDlLbFpiYQ?oc=5,New construction technology releases: July 2025&nbsp;&nbsp;Construction Dive,,,en,2025-12-25T18:32:27.274451Z,news
8fd49892386ecff304a06ca8b4d8b373,"OSU-OKC Construction Technology program fills need for students, industry - Oklahoma State University",2025-05-14T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNdnFXOF85Z0c2bUQxLWNtMWdJMVVuVkxyMzBzNkFuZUFEMER3bmNKS1FvVnU4cVloS3dzV0tadkl4Mjh1OGlVZEVHQzJad2I0bkJDZ2ZUUTZpU2had1NGT3ZHbW5JWTJXVk9kSjJmOEpZYTVaN3FwR1dIaVc1R011N3h0SVB1WjVZMklCZVRDUlRSOVRJWXNFRHY3bTlPWml2R1B5M2FTOW1OTmFNNmpvSEloS3BRSU5XQlNmNFlhVGZxMFpZckUzRklwZ0xYVW1wdGhLOFlKQ1AyQ2tIcjBRM1ZR?oc=5,"OSU-OKC Construction Technology program fills need for students, industry&nbsp;&nbsp;Oklahoma State University",,,en,2025-12-25T18:32:27.274537Z,news
3e3c7839c63b908d3699a2412124b89a,CITEC: Showcasing innovation to build Mexico’s future - Holcim,2025-09-15T07:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMimgFBVV95cUxPUnJqTlZFOWtRRHJNOWR5a2YxLWk2cjFGUW5XZ0VLUVptanU2eEpHeTRibEMweVZJRVAydkd6SURBN1NpSlB0RTFxb2E1SC15RnVNcVJGQjVHY1BSeEVLdEs5dEJnZG1WcG9aUWRxYWgyVUIybWFpcmNDTWlTMFdrTF9lMGx6d29HRkhNR0JESTc0X3VrMGRPd3lB?oc=5,CITEC: Showcasing innovation to build Mexico’s future&nbsp;&nbsp;Holcim,,,en,2025-12-25T18:32:27.274624Z,news
383bedd33764886c35cd8d560bc5bedd,The Future of AI in Construction - Trends and Innovations - Netguru,2025-11-14T08:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5ta19rb19PRDBhWEg5SjlVMnVtcm1IOG5IeHhzbGl4cm53VHphTXFGOWdPLV9EZVNmV0kzREhvSzVlb2JjR2dBczlUX0J2MGkzSWtIcUpmeUZYUS1wZ3JzZFdIcDBxa196?oc=5,The Future of AI in Construction - Trends and Innovations&nbsp;&nbsp;Netguru,,,en,2025-12-25T18:32:27.274707Z,news
bc8cadc144580194059ac9e4d59d6ab6,Alquist launches partnerships to deploy 3D-printed construction technology - Construction & Demolition Recycling,2025-11-27T08:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOZGdBcHVYbTdmSGNRakFUZnFSbWszRDk1azhUQWtELTRjMUZQQXlwRGNyeWpBUG9ZUE8xWHZFMzRBUnBraG5DZkdyeHpOdUx1bXllQ0VNR1dyd01Ua3F1T3FGUTktLXd6VHJCcUxhMUU2M1F4dFUwRXZRY0tzZ01MMHNtcXFhTWVEVzVZazFzY25GVmVGSTUwLTVtbVNzcllxVWpYUGtHVG42dzQ?oc=5,Alquist launches partnerships to deploy 3D-printed construction technology&nbsp;&nbsp;Construction & Demolition Recycling,,,en,2025-12-25T18:32:27.274790Z,news
5013249880951d2c8cc9d5242de7a971,AI Early Adopters in Construction See Strong ROI Despite Industry-Wide Hesitation - For Construction Pros,2025-11-05T08:00:00Z,Google News - Construction Technology,RSS,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNZ0FSVVYtRGM3T01rVlNVbjFmaFExTTA0Y2JvN3luazlQSzNwMmxPUkNxZ3FSSmI5SUxwS3JqeVRrWDdvNjUwZG4xbzZMQ21hd3YzaFl2Qm5kUEZSSUw0STZiY3JyaUI3ektxTjQzWE9HWEhpZEE5VktHejhVb01ZUW5qaVNNZHk4SWRtMzFxYVJGMzBwS09JWm90VGlvZ3dRdmtMekdrQXNncDZERWY1andjVFlTWjFLUVlJZy1YM2ZHYkE1bC1kZEFIVl9xb2Q4X3pTNlg5Y1hjakc2UHY3bElHTFl2VklMbkxJaGNiQXlxWkI0M2xFWFlfcEVnQmc?oc=5,AI Early Adopters in Construction See Strong ROI Despite Industry-Wide Hesitation&nbsp;&nbsp;For Construction Pros,,,en,2025-12-25T18:32:27.274869Z,news
